ts,sessionId,page,auth,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,artist,song,duration
1704180979,7422,/new-releases,Logged In,paid,41,East Kimberly,94982,OR,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/36.0.818.0 Safari/533.1",-152.099243,79.5287885,18874.0,Wright,Alexandra,M,1704992769.0,Elvis Presley,Heartbreak Hotel,196
1704557195,9973,/new-releases,Logged In,free,64,Moraes das Pedras,20416437-372,PB,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),1.939307,-19.746687,61713.0,Baker,Richard,M,1706470147.0,Elvis Presley,Heartbreak Hotel,196
1709016030,3155,/songs,Logged Out,free,43,Saint Bernadette-la-Forêt,,,Opera/9.66.(X11; Linux i686; tt-RU) Presto/2.9.167 Version/11.00,-86.709965,5.0362465,,,,,,Rihanna,Umbrella,256
1706972381,7420,/songs,Logged In,paid,17,Nguyennec,46698,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.886.0 Safari/531.2",62.845348,-36.7433165,13837.0,Downs,Angela,F,1708570347.0,Ed Sheeran,Perfect,241
1707261987,8926,/albums,Logged In,paid,15,West Nicole,X1T2R1,PE,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; hr-HR) AppleWebKit/533.6.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.6.1",126.522465,-82.684261,14043.0,Rivera,Jared,M,1705361908.0,Whitney Houston,How Will I Know,264
1705367919,6971,/albums,Logged In,free,82,Almeida do Campo,16346-379-824,AM,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/27.0.859.0 Safari/535.1",153.879682,-13.142511,66150.0,Castro,Micheal,M,1705844453.0,Frank Sinatra,I’ve Got You Under My Skin,282
1707139028,7224,/charts,Logged In,paid,48,Almeida,82369-582-419,AM,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/60.0.800.0 Safari/532.2",-145.531043,-79.560973,4316.0,Vasquez,Patricia,F,1707280388.0,Frank Sinatra,Strangers in the Night,259
1705344389,4640,/artists,Logged In,free,63,West Nicholaschester,85041,MS,Opera/9.29.(X11; Linux i686; tl-PH) Presto/2.9.180 Version/11.00,34.257358,25.8399575,91169.0,Juarez,Kelsey,F,1707375339.0,Elvis Presley,Love Me Tender,250
1708216806,2785,/playlists,Logged In,free,45,Morville,5785,,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/27.0.883.0 Safari/534.1",51.661685,-41.8119795,54886.0,Meyers,Brenda,M,1705074722.0,Whitney Houston,How Will I Know,264
1706648868,4378,/playlists,Logged In,paid,43,Gonçalves dos Dourados,27211744-588,MA,Opera/9.80.(Windows 95; uk-UA) Presto/2.9.167 Version/11.00,-69.484549,11.3655955,39559.0,Myers,Brenda,M,1707111239.0,Bob Dylan,Mr. Tambourine Man,209
1706971770,543,/playlists,Logged In,paid,80,Sainte AugustinVille,12477,,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/59.0.821.0 Mobile/27A192 Safari/532.2",-125.308174,-52.903112,927.0,Phillips,Brian,M,1704471755.0,Bob Dylan,Mr. Tambourine Man,209
1704795037,8662,/songs,Logged Out,free,42,Siqueira das Pedras,,PE,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.35.4",-41.592596,-33.765808,,,,,,Michael Jackson,Beat It,244
1707270376,2062,/new-releases,Logged Out,free,36,Wulvergem,,,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.0),172.47529,4.3007205,,,,,,The Beatles,Yesterday,233
1706131007,5778,/explore,Logged Out,free,52,Jamesville,,ON,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.834.0 Safari/533.1",-58.275095,85.9999185,,,,,,Bob Dylan,Blowin’ in the Wind,235
1706519016,9721,/playlists,Logged In,paid,10,Froidchapelle,3581,,Opera/8.87.(Windows NT 11.0; yi-US) Presto/2.9.168 Version/10.00,-94.807018,-1.5779085,65199.0,Gonzalez,Ashley,F,1706500504.0,Bruce Springsteen,Born in the U.S.A.,293
1707141956,3105,/songs,Logged In,paid,59,South Jim,26443,OH,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lt-LT) AppleWebKit/534.38.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.38.5",-78.964942,74.991522,4139.0,Day,Karen,M,1704297629.0,Elvis Presley,Heartbreak Hotel,196
1706609180,7027,/songs,Logged Out,free,49,Pasquiernec,,,Opera/8.48.(X11; Linux i686; ht-HT) Presto/2.9.182 Version/10.00,-80.902755,-63.493253,,,,,,Ed Sheeran,Castle on the Hill,251
1704409139,5250,/albums,Logged In,free,69,Deschamps,22507,,Opera/9.42.(Windows NT 5.1; cv-RU) Presto/2.9.179 Version/11.00,-27.04686,10.774843,33635.0,Boyd,Deanna,F,1706021303.0,Prince,Little Red Corvette,275
1707760863,6663,/discover,Logged In,paid,93,Vlierzele,4788,,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/43.0.867.0 Safari/531.1",-127.712231,-45.6246735,55297.0,Nelson,Diana,M,1706733312.0,Bruce Springsteen,The River,218
1704559439,4135,/songs,Logged In,free,63,Vladslo,8275,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0),13.686953,47.0876025,91071.0,Hendrix,Tracy,F,1707662144.0,Whitney Houston,Greatest Love of All,300
1708068267,5570,/explore,Logged Out,free,25,Phillipside,,QC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/42.0.847.0 Safari/531.1",172.921935,-7.228237,,,,,,Elvis Presley,Hound Dog,283
1707772776,6174,/charts,Logged In,paid,19,Henrytown,Y2R7J5,QC,Opera/8.69.(X11; Linux i686; my-MM) Presto/2.9.168 Version/10.00,-7.207884,7.409759,63742.0,Reynolds,Trevor,F,1704253166.0,Bob Dylan,Blowin’ in the Wind,235
1708589597,9606,/new-releases,Logged Out,free,78,Machado Alegre,,ES,Opera/8.44.(X11; Linux x86_64; ff-SN) Presto/2.9.181 Version/11.00,11.266805,87.821106,,,,,,Pink Floyd,Time,232
1708625805,9139,/explore,Logged Out,free,21,Camargo,,MG,Opera/8.16.(X11; Linux i686; brx-IN) Presto/2.9.188 Version/12.00,23.394717,-66.041988,,,,,,David Bowie,Space Oddity,242
1705480125,1853,/new-releases,Logged Out,free,20,Moorsele,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/18.0.827.0 Mobile/14D199 Safari/534.2",11.975109,32.364053,,,,,,Mariah Carey,We Belong Together,299
1706474632,7209,/new-releases,Logged In,free,56,Farias,47025-273-575,PE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.863.0 Safari/533.0",-153.936522,32.2238915,30299.0,Brown,Ruth,M,1705297338.0,Bruce Springsteen,Thunder Road,191
1707040939,5421,/my-music,Logged In,free,64,Evrardnec,53425,,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8342-06-03 12:33:16 Firefox/15.0,-145.956832,65.399355,79720.0,Flynn,Jeremy,M,1708624497.0,Led Zeppelin,Kashmir,253
1708892622,8461,/explore,Logged Out,free,39,Port Leslie,,NL,Opera/9.99.(X11; Linux x86_64; ml-IN) Presto/2.9.189 Version/11.00,-172.337631,-32.53967,,,,,,Elvis Presley,Love Me Tender,250
1705040602,4435,/songs,Logged Out,free,65,Sá de da Rosa,,MG,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.38.7 (KHTML, like Gecko) Version/5.0 Safari/532.38.7",122.228179,-33.6653005,,,,,,David Bowie,Space Oddity,242
1708059712,1566,/charts,Logged In,paid,96,Michaelville,X4X 8J5,NS,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/10.0h0356.0 Mobile/75M811 Safari/533.0",-31.779026,32.997116,12511.0,Taylor,Mary,M,1705201697.0,Rihanna,Umbrella,256
1708073751,390,/songs,Logged In,free,59,Vieira,28957164-797,SE,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/22.0.853.0 Safari/532.1",45.570527,1.155454,61371.0,Campbell,Richard,F,1709158580.0,Ed Sheeran,Thinking Out Loud,182
1707306770,3138,/songs,Logged Out,free,4,Sales,,PI,Opera/8.49.(Windows NT 4.0; lij-IT) Presto/2.9.174 Version/12.00,59.323314,26.364148,,,,,,Mariah Carey,We Belong Together,299
1706599000,8549,/new-releases,Logged Out,free,77,Port Jillian,,NJ,Opera/8.45.(X11; Linux x86_64; gl-ES) Presto/2.9.169 Version/10.00,-72.784722,-58.1160305,,,,,,Led Zeppelin,Black Dog,243
1704179877,4096,/new-releases,Logged In,free,69,Jillberg,Y2R3A7,NL,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/17.0.802.0 Safari/532.1",173.552796,-36.507071,53965.0,Miller,Erica,M,1706431723.0,Pink Floyd,Wish You Were Here,273
1707962163,14,/songs,Logged In,paid,80,Baileyshire,20206,CO,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.1),-173.460856,64.0621615,48851.0,Singleton,Lindsey,M,1705184614.0,Whitney Houston,I Will Always Love You,243
1705685569,1646,/explore,Logged Out,free,39,Gomezmouth,,KY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ml-IN) AppleWebKit/532.23.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.23.1",-143.735567,83.9167005,,,,,,Adele,Skyfall,198
1707394091,6231,/charts,Logged In,paid,4,Lake Bradleyland,B2K1Y1,MB,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),139.895932,-23.948396,51709.0,Sullivan,Justin,F,1708243082.0,The Beatles,Hey Jude,219
1707268409,5543,/new-releases,Logged Out,free,59,Baisy-Thy,,,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.0f6197.0 Mobile/42I296 Safari/533.1",-137.994509,55.033262,,,,,,Michael Jackson,Beat It,244
1705892832,217,/songs,Logged Out,free,98,East Nicholeport,,AB,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),58.772464,89.062907,,,,,,Madonna,Vogue,201
1707681413,983,/songs,Logged Out,free,97,Dupuy-sur-Valette,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/12.4g3533.0 Mobile/54L041 Safari/533.1",-18.61445,-66.9634055,,,,,,Bob Dylan,Blowin’ in the Wind,235
1705389955,8831,/albums,Logged In,paid,75,New Theresaside,R3M 8M5,NT,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1; rv:1.9.5.20) Gecko/6104-08-20 22:18:37 Firefox/7.0,110.551815,-81.6437465,32388.0,Bentley,Melinda,M,1704353833.0,Madonna,Frozen,192
1707054943,3725,/new-releases,Logged Out,free,100,South Valeriechester,,NC,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4479-08-18 11:29:42 Firefox/3.8,-157.811677,80.158981,,,,,,Mariah Carey,All I Want for Christmas Is You,225
1705766475,5485,/playlists,Logged In,paid,33,Greenmouth,C3C1T2,NB,Opera/9.55.(Windows NT 5.0; kok-IN) Presto/2.9.186 Version/11.00,21.432384,-35.952201,57574.0,Michael,Juan,F,1705258242.0,The Rolling Stones,Sympathy for the Devil,203
1706941534,9115,/songs,Logged In,paid,38,Gonçalves,69081-506-619,RS,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/16.6f3270.0 Mobile/40U174 Safari/533.2",91.559909,-76.590893,18793.0,Davis,David,M,1704362701.0,Mariah Carey,Hero,254
1704493478,7106,/artists,Logged In,free,59,Cardoso,31210981-520,SC,Opera/8.26.(Windows 95; ti-ET) Presto/2.9.182 Version/12.00,147.82171,-9.60642,77329.0,Monroe,Linda,F,1705872216.0,Bob Dylan,Knockin’ on Heaven’s Door,219
1707760252,4190,/songs,Logged In,free,90,Rocha das Flores,79936484-691,RN,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.29.4 (KHTML, like Gecko) Version/5.1 Safari/533.29.4",-170.293264,-6.751175,96724.0,Martinez,Lee,M,1707416766.0,Bob Dylan,Mr. Tambourine Man,209
1706353492,9887,/explore,Logged Out,free,58,Rodrigueztown,,NU,Opera/8.29.(Windows NT 5.0; am-ET) Presto/2.9.163 Version/11.00,26.693711,32.5041505,,,,,,Beyoncé,Single Ladies,246
1708968279,4113,/songs,Logged In,paid,47,Ferreira Paulista,28774711-799,RN,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),-86.572673,-13.5680805,90056.0,Osborn,Angela,M,1706146845.0,Ed Sheeran,Castle on the Hill,251
1708701788,1231,/new-releases,Logged In,free,45,Rebaix,6884,,"Mozilla/5.0 (Windows CE) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/35.0.829.0 Safari/534.2",69.759586,-62.433538,35407.0,Chang,Courtney,F,1706183143.0,Rihanna,Umbrella,256
1708261458,5479,/albums,Logged In,paid,30,Hoffmanview,R9L 5S2,BC,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/33.0.819.0 Safari/536.2",-87.6762,-79.701884,43715.0,Olson,Matthew,F,1708105254.0,Bruce Springsteen,Born in the U.S.A.,293
1707308239,5409,/new-releases,Logged Out,free,73,Rocha da Mata,,SC,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/11.4s5903.0 Mobile/82L660 Safari/532.0",-120.111889,-4.4493635,,,,,,Beyoncé,Halo,299
1706413618,2939,/artists,Logged In,paid,44,Pimenta,47472-665-552,CE,Opera/9.29.(X11; Linux i686; lzh-TW) Presto/2.9.168 Version/12.00,42.276979,-34.452753,12767.0,Stewart,Jordan,M,1707226432.0,Elton John,Candle in the Wind,250
1705034540,9612,/explore,Logged Out,free,91,East Brandi,,PA,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; rv:1.9.6.20) Gecko/2164-09-04 18:01:59 Firefox/3.6.15,-170.455419,32.844143,,,,,,Taylor Swift,Shake It Off,253
1705750081,255,/songs,Logged Out,free,37,Mendes da Praia,,PE,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.47.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.47.2",141.725374,16.3609495,,,,,,Madonna,Like a Prayer,270
1708469815,2996,/songs,Logged Out,free,64,Ferreira da Mata,,SE,Opera/9.23.(Windows NT 6.2; mni-IN) Presto/2.9.176 Version/11.00,-14.049636,-17.443472,,,,,,Madonna,Like a Prayer,270
1708189315,9716,/my-music,Logged In,paid,21,East Karen,17590,ME,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/43.0.840.0 Mobile/49B442 Safari/531.0",-57.112478,-57.969636,21475.0,Reed,Morgan,F,1707338357.0,The Rolling Stones,Sympathy for the Devil,203
1707323151,2462,/explore,Logged In,paid,6,Oizy,9194,,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/19.0.879.0 Safari/532.1",41.03653,63.037524,45068.0,Barron,Lindsay,M,1709144704.0,Bruce Springsteen,The River,218
1705825108,2805,/artists,Logged In,paid,28,South Jamieland,95607,CT,Opera/9.63.(Windows CE; gd-GB) Presto/2.9.190 Version/12.00,-64.471282,46.7963185,98949.0,Logan,Joshua,M,1707533550.0,Madonna,Like a Virgin,248
1705644188,8173,/new-releases,Logged In,paid,75,Port Karenstad,83685,PR,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.4c1349.0 Mobile/01T551 Safari/536.0",-127.760728,-0.7628055,43644.0,Bright,William,M,1706074619.0,Beyoncé,Single Ladies,246
1706766284,9875,/new-releases,Logged Out,free,28,Lake Kenneth,,NU,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:6.0; de-LU) AppleWebKit/534.23.4 (KHTML, like Gecko) Version/5.0 Safari/534.23.4",-66.329492,16.158281,,,,,,Mariah Carey,Hero,254
1707312960,5434,/charts,Logged In,paid,83,West Beth,X1A 1Y1,AB,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/56.0.897.0 Safari/535.1",-114.722715,-48.2602605,53348.0,Moses,Kevin,F,1705147736.0,Frank Sinatra,Strangers in the Night,259
1705360013,4259,/new-releases,Logged Out,free,52,Dupuis-sur-Mer,,,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4034-01-27 16:02:22 Firefox/3.8,-145.555166,-9.771137,,,,,,David Bowie,Life on Mars?,297
1707779632,3932,/songs,Logged Out,free,66,West Sandy,,VA,Opera/8.22.(Windows NT 4.0; mai-IN) Presto/2.9.183 Version/11.00,-17.176495,-9.6619255,,,,,,Bruce Springsteen,Born to Run,282
1707198415,4011,/playlists,Logged In,free,36,Godarville,3368,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; wae-CH) AppleWebKit/533.26.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.26.7",-92.57811,-73.778581,41381.0,Lewis,Laura,F,1708900432.0,Whitney Houston,I Will Always Love You,243
1704276441,9381,/explore,Logged In,free,76,Colemanchester,95076,AS,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/30.0.818.0 Safari/531.0",-18.087367,51.222771,49784.0,Williams,Sandra,M,1706651469.0,Bruce Springsteen,Born in the U.S.A.,293
1704642802,8342,/explore,Logged Out,free,30,South Stevenburgh,,AB,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),82.21245,-45.51727,,,,,,Elvis Presley,Jailhouse Rock,197
1707720325,9161,/my-music,Logged In,free,52,Lefort,15980,,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),-8.928617,-15.095365,71084.0,Black,Alexandra,M,1705144353.0,Bruce Springsteen,The River,218
1708096563,2840,/songs,Logged Out,free,5,Lake Susanshire,,YT,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tg-TJ) AppleWebKit/532.11.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.11.4",-2.290425,10.50568,,,,,,Elvis Presley,Love Me Tender,250
1708435515,2516,/playlists,Logged In,free,22,Mercier,82551,,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),8.996638,78.1837935,70349.0,Wilson,Jessica,F,1708176212.0,Rihanna,Work,295
1706856138,179,/new-releases,Logged Out,free,67,Adam,,,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/18.0.881.0 Mobile/19X671 Safari/536.1",58.100777,56.5862655,,,,,,Michael Jackson,Thriller,271
1707737344,2236,/new-releases,Logged In,paid,71,Lebbeke,8803,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:3.0; gd-GB) AppleWebKit/531.47.2 (KHTML, like Gecko) Version/5.0.5 Safari/531.47.2",-21.958339,-89.1376795,96699.0,Cummings,William,F,1707691536.0,Ed Sheeran,Shape of You,264
1706901125,1692,/songs,Logged Out,free,47,South Samueltown,,UT,Opera/8.21.(Windows NT 11.0; id-ID) Presto/2.9.176 Version/11.00,-4.134702,-32.290609,,,,,,Mariah Carey,We Belong Together,299
1704798138,3200,/explore,Logged Out,free,65,Zuidschote,,,Mozilla/5.0 (Windows NT 6.0; iu-CA; rv:1.9.2.20) Gecko/7124-02-01 03:23:41 Firefox/13.0,-125.705476,6.145101,,,,,,Bob Dylan,Mr. Tambourine Man,209
1705278714,8008,/songs,Logged Out,free,72,Mathewsport,,NL,Opera/9.19.(X11; Linux x86_64; et-EE) Presto/2.9.160 Version/12.00,41.620464,78.0497525,,,,,,Led Zeppelin,Whole Lotta Love,204
1708103797,4103,/new-releases,Logged Out,free,38,Stephanieburgh,,BC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:6.0; bn-IN) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.43.4",8.835581,28.774854,,,,,,Ed Sheeran,Shape of You,264
1705230542,1055,/explore,Logged Out,free,33,Port Hannah,,FM,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4 rv:3.0; fi-FI) AppleWebKit/532.38.2 (KHTML, like Gecko) Version/5.0.1 Safari/532.38.2",-154.379702,-81.205095,,,,,,Adele,Hello,180
1706081284,2848,/new-releases,Logged Out,free,61,da Cruz,,PA,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.5.1 (KHTML, like Gecko) Version/4.1 Safari/531.5.1",173.797706,70.0055125,,,,,,Pink Floyd,Time,232
1707736552,8100,/songs,Logged Out,free,34,Ben-Ahin,,,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/17.0.812.0 Safari/535.0",33.813544,-57.652434,,,,,,Bob Dylan,Like a Rolling Stone,230
1707756904,509,/songs,Logged Out,free,73,Girard,,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),-170.914153,-75.1584795,,,,,,Bruce Springsteen,The River,218
1706891899,3832,/songs,Logged Out,free,34,Almeida,,ES,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),-107.523391,56.1451825,,,,,,Elton John,Candle in the Wind,250
1707642195,8019,/new-releases,Logged Out,free,43,West Michaelview,,NT,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9; rv:1.9.6.20) Gecko/2583-03-28 11:47:58 Firefox/10.0,-51.67944,-54.3720115,,,,,,David Bowie,Space Oddity,242
1707616345,3168,/explore,Logged Out,free,7,Savannahfurt,,SK,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),144.853682,57.2556165,,,,,,Prince,When Doves Cry,266
1706332634,5861,/explore,Logged Out,free,60,Lambert-sur-Marchal,,,Opera/8.67.(Windows NT 4.0; iw-IL) Presto/2.9.173 Version/12.00,-105.943815,87.9679155,,,,,,Michael Jackson,Thriller,271
1708367928,793,/explore,Logged In,paid,13,Taylorside,X6A6G4,QC,Opera/8.19.(X11; Linux i686; an-ES) Presto/2.9.175 Version/10.00,-70.064421,-34.417365,16029.0,Joseph,Keith,F,1704460834.0,Mariah Carey,Fantasy,194
1707297817,9005,/charts,Logged In,free,89,West Nathan,S6N3B7,NL,Mozilla/5.0 (Windows NT 6.0; sr-RS; rv:1.9.2.20) Gecko/6773-01-17 19:17:36 Firefox/3.6.11,93.297988,36.341438,10262.0,Quinn,Ryan,F,1708163293.0,Whitney Houston,I Wanna Dance with Somebody,258
1705197518,2788,/playlists,Logged In,paid,74,Pricemouth,81118,MA,"Mozilla/5.0 (Windows CE) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/51.0.875.0 Safari/534.1",54.575443,77.0506765,79923.0,Stephens,Cynthia,M,1708415780.0,Frank Sinatra,I’ve Got You Under My Skin,282
1704816775,6737,/playlists,Logged In,paid,69,Ciergnon,6631,,Opera/9.55.(X11; Linux i686; ia-FR) Presto/2.9.171 Version/11.00,40.914066,-19.895997,51999.0,Hernandez,Lindsay,F,1706639758.0,Ed Sheeran,Perfect,241
1704363938,6857,/discover,Logged In,free,27,Saint Céline,46319,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; csb-PL) AppleWebKit/534.16.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.16.6",53.283726,81.1505435,12121.0,Stewart,Nicholas,F,1707050724.0,Adele,Set Fire to the Rain,199
1706699982,1088,/discover,Logged In,paid,1,Libramont-Chevigny,8238,,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),96.414557,55.8040515,915.0,Walton,Todd,M,1705309203.0,Madonna,Vogue,201
1705934588,7389,/songs,Logged In,free,62,Ekeren,6422,,Opera/9.72.(Windows NT 6.0; nn-NO) Presto/2.9.168 Version/11.00,-146.885503,2.004174,52879.0,Rasmussen,Kenneth,F,1707061886.0,Adele,Hello,180
1704627074,7457,/my-music,Logged In,paid,15,Cooperton,X9C5C5,NT,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),33.830069,55.405837,81739.0,Graham,Matthew,M,1704723159.0,The Beatles,Yesterday,233
1706821971,966,/albums,Logged In,free,40,Maransart,8509,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; raj-IN) AppleWebKit/535.13.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.13.5",-170.255515,70.4696875,66049.0,Salazar,Jeffrey,F,1707991547.0,Rihanna,Work,295
1705888765,5661,/new-releases,Logged Out,free,25,da Cunha do Amparo,,GO,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/533.10.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.10.1",-150.723026,3.751428,,,,,,Pink Floyd,Wish You Were Here,273
1707876014,4513,/explore,Logged Out,free,29,Sainte Stéphane-la-Forêt,,,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.34.5 (KHTML, like Gecko) Version/5.1 Safari/533.34.5",-106.611377,-69.5718645,,,,,,Elvis Presley,Hound Dog,283
